0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
7.992571206511173e-08,-7.992571206510609e-08,7.515625968280696e-08,1.8005280291322918e-08,-1.8005280291322918e-08,-7.515625968281147e-08,-7.515625968280921e-08,-1.8005280291322918e-08,1.8005280291318405e-08,7.515625968280696e-08,-7.992571206510495e-08,7.992571206511173e-08,2.0555777332723044e-07,2.055577733272327e-07,2.8096030389260187e-08,9.279111965049057e-09,9.279111965050186e-09,2.8096030389262443e-08,2.8096030389262443e-08,9.279111965050186e-09,9.279111965049057e-09,2.8096030389262443e-08,2.0555777332723044e-07,2.055577733272282e-07
6.570089453609133e-08,6.570089453608908e-08,-1.329237245710642e-07,-1.2755113153483249e-08,-1.2755113153483249e-08,-1.329237245710608e-07,-1.3292372457105967e-07,-1.2755113153483249e-08,-1.2755113153485505e-08,-1.329237245710642e-07,6.570089453608908e-08,6.570089453608908e-08,1.8160444954862028e-07,-1.8160444954861236e-07,-4.146235975944409e-08,1.8522091649121957e-08,-1.852209164912534e-08,4.1462359759441836e-08,4.146235975943958e-08,-1.8522091649123085e-08,1.852209164912534e-08,-4.1462359759448605e-08,-1.8160444954861236e-07,1.816044495486135e-07
4.146235975944409e-08,-4.146235975943958e-08,-1.8160444954861464e-07,-1.852209164912083e-08,1.85220916491197e-08,1.8160444954861575e-07,1.8160444954861575e-07,1.85220916491197e-08,-1.8522091649127598e-08,-1.816044495486169e-07,-4.146235975943958e-08,4.146235975944635e-08,1.329237245710642e-07,1.329237245710642e-07,-6.570089453608796e-08,1.2755113153483249e-08,1.2755113153480992e-08,-6.570089453608682e-08,-6.570089453608908e-08,1.2755113153480992e-08,1.2755113153483249e-08,-6.570089453609133e-08,1.3292372457106195e-07,1.3292372457105742e-07
4.502948718152302e-08,4.5029487181527524e-08,3.9267214670922667e-08,1.228319366709646e-08,1.228319366709646e-08,3.926721467092492e-08,3.926721467092718e-08,1.2283193667094203e-08,1.2283193667091947e-08,3.926721467092492e-08,4.5029487181527524e-08,4.502948718152527e-08,2.1206070414876206e-07,-2.1206070414876092e-07,-9.511313651018805e-09,-1.7324106107416825e-08,1.7324106107416825e-08,9.51131365100978e-09,9.51131365100978e-09,1.7324106107415697e-08,-1.732410610741908e-08,-9.511313651014294e-09,-2.1206070414876317e-07,2.1206070414875753e-07
-9.51131365100978e-09,9.511313651016549e-09,2.1206070414875978e-07,-1.732410610741908e-08,1.732410610741908e-08,-2.120607041487643e-07,-2.1206070414876206e-07,1.7324106107416825e-08,-1.7324106107421338e-08,2.1206070414876206e-07,9.511313651018805e-09,-9.51131365100978e-09,3.926721467093169e-08,3.926721467093169e-08,4.502948718152302e-08,1.2283193667094203e-08,1.228319366709646e-08,4.502948718152302e-08,4.502948718152302e-08,1.2283193667094203e-08,1.228319366709646e-08,4.502948718152302e-08,3.9267214670929436e-08,3.926721467092492e-08
1.9917047718223777e-08,1.991704771822829e-08,1.6451550482904686e-08,7.298990262606271e-09,7.298990262604016e-09,1.6451550482906943e-08,1.6451550482906943e-08,7.298990262604016e-09,7.298990262601759e-09,1.6451550482904686e-08,1.9917047718226034e-08,1.991704771822829e-08,1.5009421582653992e-07,-1.5009421582653317e-07,6.020445293642363e-08,-1.7904937807656037e-08,1.7904937807651524e-08,-6.020445293642814e-08,-6.020445293642588e-08,1.7904937807651524e-08,-1.790493780765378e-08,6.020445293642137e-08,-1.5009421582653428e-07,1.5009421582653767e-07
-6.020445293642137e-08,6.020445293642814e-08,-1.5009421582653767e-07,1.790493780765378e-08,-1.7904937807656037e-08,1.500942158265309e-07,1.5009421582653542e-07,-1.7904937807656037e-08,1.7904937807651524e-08,-1.5009421582653653e-07,6.020445293642814e-08,-6.020445293642137e-08,-1.6451550482902433e-08,-1.6451550482904686e-08,-1.9917047718223777e-08,-7.298990262609656e-09,-7.298990262606271e-09,-1.9917047718226034e-08,-1.9917047718226034e-08,-7.298990262608528e-09,-7.298990262608528e-09,-1.9917047718223777e-08,-1.6451550482906943e-08,-1.64515504829092e-08
7.191556368692007e-09,7.191556368692007e-09,-4.002954723247442e-08,-7.8251831947518e-09,-7.825183194749543e-09,-4.002954723247216e-08,-4.002954723247216e-08,-7.825183194754056e-09,-7.825183194756313e-09,-4.002954723247442e-08,7.191556368694264e-09,7.191556368694264e-09,5.989143681631687e-08,-5.989143681631237e-08,-3.756653349015278e-08,5.328316065280264e-10,-5.328316065302825e-10,3.756653349014827e-08,3.756653349014827e-08,-5.328316065302825e-10,5.328316065302825e-10,-3.7566533490150526e-08,-5.989143681631123e-08,5.98914368163101e-08
-3.7566533490150526e-08,3.756653349015278e-08,5.989143681631237e-08,5.328316065280264e-10,-5.328316065302825e-10,-5.989143681631462e-08,-5.98914368163101e-08,-5.328316065280264e-10,5.328316065235139e-10,5.989143681631462e-08,3.756653349015278e-08,-3.756653349014827e-08,-4.002954723247216e-08,-4.002954723247216e-08,7.191556368689751e-09,-7.8251831947518e-09,-7.825183194749543e-09,7.191556368687495e-09,7.191556368689751e-09,-7.8251831947518e-09,-7.8251831947518e-09,7.191556368692007e-09,-4.0029547232469906e-08,-4.0029547232476676e-08
-2.445890927970445e-08,-2.4458909279702192e-08,2.2389680608585994e-08,1.5019359765326565e-11,1.5019359763070356e-11,2.238968060858825e-08,2.2389680608592764e-08,1.5019359761942253e-11,1.5019359760814146e-11,2.238968060858825e-08,-2.4458909279702192e-08,-2.445890927970445e-08,1.2725356318831828e-08,-1.2725356318827315e-08,1.4017850570973783e-08,6.678666252288013e-10,-6.678666252288013e-10,-1.4017850570973783e-08,-1.4017850570976038e-08,-6.678666252288013e-10,6.678666252288013e-10,1.4017850570976038e-08,-1.2725356318827315e-08,1.2725356318825058e-08
-1.4017850570976038e-08,1.4017850570978294e-08,-1.2725356318829571e-08,-6.678666252265451e-10,6.678666252242888e-10,1.2725356318825058e-08,1.2725356318827315e-08,6.678666252242888e-10,-6.678666252288013e-10,-1.2725356318829571e-08,1.4017850570978294e-08,-1.4017850570973783e-08,-2.238968060858825e-08,-2.238968060858825e-08,2.445890927970445e-08,-1.5019359763070356e-11,-1.5019359765326565e-11,2.4458909279706705e-08,2.445890927970445e-08,-1.5019359763070356e-11,-1.5019359760814146e-11,2.445890927970445e-08,-2.238968060858825e-08,-2.2389680608590507e-08
-4.6126918158481e-08,4.612691815848326e-08,-1.2729906063509272e-07,-5.603329370785303e-09,5.603329370785303e-09,1.2729906063509047e-07,-1.2729906063509047e-07,-5.6033293707898154e-09,5.603329370785303e-09,1.2729906063509047e-07,-4.612691815847649e-08,4.612691815848326e-08,-1.272990606350882e-07,-1.272990606350882e-07,-4.612691815848326e-08,-5.603329370785303e-09,-5.6033293707898154e-09,-4.612691815848326e-08,4.6126918158478746e-08,5.603329370785303e-09,5.6033293707898154e-09,4.6126918158481e-08,1.2729906063509047e-07,1.272990606350882e-07
-5.294197708180593e-08,5.294197708181044e-08,1.2470975182438422e-07,-1.4274635478556923e-09,1.4274635478545642e-09,-1.2470975182438872e-07,1.2470975182438647e-07,-1.4274635478579486e-09,1.427463547852308e-09,-1.2470975182438872e-07,-5.294197708180367e-08,5.2941977081808184e-08,-1.2470975182438533e-07,-1.2470975182438194e-07,5.294197708180593e-08,1.4274635478568204e-09,1.4274635478556923e-09,5.294197708180367e-08,-5.2941977081808184e-08,-1.4274635478579486e-09,-1.4274635478556923e-09,-5.2941977081808184e-08,1.2470975182438647e-07,1.2470975182438422e-07
-4.225202597639697e-08,-4.2252025976394716e-08,-9.985834530585817e-08,-1.0482260636348336e-08,-1.048226063635059e-08,-9.985834530585817e-08,9.985834530585817e-08,1.0482260636347207e-08,1.048226063634495e-08,9.985834530585591e-08,4.225202597639923e-08,4.225202597639923e-08,-9.985834530585591e-08,9.985834530585817e-08,-4.225202597639923e-08,-1.048226063635059e-08,1.0482260636349464e-08,4.2252025976394716e-08,-4.2252025976401485e-08,-1.0482260636352847e-08,1.0482260636347207e-08,4.225202597639697e-08,-9.985834530585591e-08,9.985834530585366e-08
-1.6648528903534595e-08,1.6648528903541365e-08,-4.700744028768005e-08,8.786898985398737e-09,-8.786898985399866e-09,4.700744028767328e-08,-4.7007440287675537e-08,8.78689898539648e-09,-8.78689898540212e-09,4.7007440287675537e-08,-1.6648528903534595e-08,1.6648528903539108e-08,-4.7007440287671024e-08,-4.7007440287671024e-08,-1.6648528903543618e-08,8.786898985398737e-09,8.78689898539648e-09,-1.6648528903539108e-08,1.6648528903539108e-08,-8.786898985399866e-09,-8.786898985397609e-09,1.6648528903536852e-08,4.7007440287675537e-08,4.7007440287671024e-08
-6.542956316616564e-08,-6.542956316616226e-08,1.5073489612432922e-07,4.021119330185694e-09,4.021119330185694e-09,1.5073489612433147e-07,-1.5073489612433147e-07,-4.021119330189079e-09,-4.021119330190207e-09,-1.5073489612433372e-07,6.542956316617016e-08,6.542956316616789e-08,-1.5073489612432922e-07,1.5073489612433372e-07,6.542956316616338e-08,-4.0211193301868224e-09,4.021119330187951e-09,-6.542956316616677e-08,6.542956316616338e-08,-4.021119330187951e-09,4.021119330187951e-09,-6.542956316616564e-08,-1.5073489612433147e-07,1.5073489612432922e-07
9.908703648123008e-09,-9.908703648125265e-09,-2.4265565791091332e-08,1.0158066164634178e-08,-1.0158066164635306e-08,2.4265565791084562e-08,-2.4265565791089075e-08,1.0158066164634178e-08,-1.0158066164637563e-08,2.4265565791084562e-08,9.908703648129778e-09,-9.908703648125265e-09,2.4265565791091332e-08,2.4265565791089075e-08,-9.908703648129778e-09,-1.0158066164633051e-08,-1.0158066164635306e-08,-9.908703648127521e-09,9.908703648120752e-09,1.0158066164631923e-08,1.0158066164636434e-08,9.908703648123008e-09,-2.4265565791089075e-08,-2.4265565791089075e-08
-2.974804909833045e-08,-2.9748049098325936e-08,-1.6603172371090802e-07,1.552258728906934e-08,1.552258728906144e-08,-1.6603172371090688e-07,1.6603172371090577e-07,-1.5522587289070468e-08,-1.5522587289072724e-08,1.6603172371090352e-07,2.9748049098334962e-08,2.9748049098334962e-08,-1.6603172371090352e-07,1.6603172371091027e-07,-2.9748049098334962e-08,1.5522587289067083e-08,-1.5522587289072724e-08,2.9748049098332705e-08,-2.9748049098332705e-08,1.552258728906257e-08,-1.552258728906821e-08,2.9748049098328192e-08,-1.6603172371090688e-07,1.6603172371090352e-07
5.648181850369678e-08,-5.648181850369227e-08,5.67402956120701e-08,-9.426912708873169e-09,9.426912708875426e-09,-5.67402956120701e-08,5.67402956120701e-08,-9.426912708875426e-09,9.426912708870912e-09,-5.6740295612072356e-08,5.648181850369904e-08,-5.648181850369227e-08,5.6740295612072356e-08,5.6740295612072356e-08,5.648181850369566e-08,-9.426912708873169e-09,-9.426912708875426e-09,5.648181850369227e-08,-5.648181850369904e-08,9.426912708875426e-09,9.42691270887768e-09,-5.648181850369678e-08,-5.674029561206784e-08,-5.67402956120701e-08
-1.1621797808691352e-08,-1.1621797808689095e-08,1.1200326758645605e-07,-1.7418329361115702e-08,-1.741832936111796e-08,1.1200326758645605e-07,-1.120032675864583e-07,1.741832936111796e-08,1.741832936111683e-08,-1.120032675864583e-07,1.1621797808695863e-08,1.1621797808695863e-08,-1.1200326758645491e-07,1.120032675864583e-07,1.1621797808689095e-08,1.7418329361120215e-08,-1.7418329361119087e-08,-1.1621797808695863e-08,1.1621797808691352e-08,1.741832936111796e-08,-1.741832936111683e-08,-1.1621797808693607e-08,-1.1200326758645717e-07,1.1200326758645605e-07
2.805139204186673e-08,-2.8051392041864474e-08,-3.511371088354421e-08,-4.495383430938916e-09,4.49538343093666e-09,3.5113710883539696e-08,-3.511371088354195e-08,-4.4953834309434285e-09,4.495383430933276e-09,3.511371088354195e-08,2.8051392041868988e-08,-2.8051392041864474e-08,3.5113710883546466e-08,3.511371088354872e-08,-2.805139204186673e-08,4.495383430941172e-09,4.495383430938916e-09,-2.8051392041868988e-08,2.8051392041868988e-08,-4.4953834309434285e-09,-4.495383430941172e-09,2.8051392041864474e-08,-3.511371088354421e-08,-3.511371088354421e-08
3.137665378449697e-08,3.137665378449697e-08,-3.704359723981946e-08,4.023707106086881e-09,4.02370710608124e-09,-3.7043597239821713e-08,3.7043597239821713e-08,-4.023707106089137e-09,-4.023707106091394e-09,3.7043597239814944e-08,-3.13766537844902e-08,-3.13766537844902e-08,-3.7043597239814944e-08,3.7043597239821713e-08,3.1376653784494714e-08,4.023707106086881e-09,-4.023707106090266e-09,-3.137665378449697e-08,3.1376653784494714e-08,4.023707106084625e-09,-4.0237071060823685e-09,-3.137665378449697e-08,-3.7043597239814944e-08,3.70435972398172e-08
7.0621241515797624e-09,-7.062124151577507e-09,1.0099828203611862e-09,3.2350667619060544e-10,-3.235066761917335e-10,-1.0099828203634425e-09,1.0099828203611862e-09,3.235066761894773e-10,-3.2350667619624593e-10,-1.0099828203634425e-09,7.062124151582019e-09,-7.0621241515797624e-09,1.0099828203611862e-09,1.0099828203656986e-09,7.0621241515797624e-09,3.2350667619060544e-10,3.235066761917335e-10,7.0621241515797624e-09,-7.062124151582019e-09,-3.2350667619398975e-10,-3.2350667618722114e-10,-7.0621241515842755e-09,-1.0099828203611862e-09,-1.0099828203634425e-09
3.0232214316113807e-09,3.023221431613637e-09,6.332424527238142e-09,3.075950143844368e-10,3.0759501438218064e-10,6.33242452723927e-09,-6.332424527238142e-09,-3.0759501438218064e-10,-3.0759501438894925e-10,-6.332424527238142e-09,-3.023221431606868e-09,-3.0232214316091246e-09,-6.332424527238142e-09,6.332424527242655e-09,-3.0232214316091246e-09,-3.0759501438218064e-10,3.0759501437992445e-10,3.0232214316113807e-09,-3.0232214316113807e-09,-3.0759501438218064e-10,3.0759501438218064e-10,3.0232214316091246e-09,-6.332424527238142e-09,6.332424527240398e-09
4.851061551407509e-08,-4.851061551406832e-08,4.0672521976797415e-08,-1.0498985985643313e-08,1.04989859856388e-08,-4.067252197680193e-08,-4.0672521976797415e-08,1.04989859856388e-08,-1.0498985985647827e-08,4.0672521976797415e-08,-4.851061551406832e-08,4.851061551407509e-08,9.264551038858723e-08,9.264551038858386e-08,1.6561994759676247e-08,2.4054339535732504e-08,2.4054339535732504e-08,1.6561994759670605e-08,1.6561994759672862e-08,2.4054339535732504e-08,2.405433953573476e-08,1.6561994759672862e-08,9.26455103885816e-08,9.264551038858386e-08
1.6561994759676247e-08,1.6561994759678503e-08,9.264551038857935e-08,2.4054339535732504e-08,2.405433953573476e-08,9.264551038857935e-08,9.26455103885816e-08,2.4054339535732504e-08,2.405433953572799e-08,9.26455103885816e-08,1.6561994759678503e-08,1.6561994759677375e-08,4.067252197680193e-08,-4.067252197679516e-08,4.851061551406832e-08,-1.0498985985641057e-08,1.0498985985643313e-08,-4.8510615514072835e-08,-4.851061551406832e-08,1.0498985985641057e-08,-1.0498985985641057e-08,4.851061551406832e-08,-4.0672521976797415e-08,4.0672521976797415e-08
3.1788460047233344e-08,-3.178846004722883e-08,-8.180737232581371e-08,1.0319395900740932e-08,-1.0319395900744317e-08,8.180737232581146e-08,8.180737232581371e-08,-1.0319395900744317e-08,1.0319395900737549e-08,-8.180737232581597e-08,-3.178846004722883e-08,3.17884600472356e-08,8.258763452034622e-08,8.258763452034848e-08,-5.145449968990938e-08,2.7632234256183034e-08,2.7632234256183034e-08,-5.145449968991163e-08,-5.145449968991163e-08,2.7632234256180778e-08,2.7632234256183034e-08,-5.145449968991163e-08,8.258763452034848e-08,8.258763452034397e-08
5.145449968990938e-08,5.145449968991389e-08,-8.258763452034736e-08,-2.763223425618642e-08,-2.7632234256187547e-08,-8.258763452034736e-08,-8.258763452034397e-08,-2.763223425618529e-08,-2.7632234256189804e-08,-8.258763452034622e-08,5.1454499689916146e-08,5.145449968991389e-08,8.180737232581597e-08,-8.180737232581032e-08,-3.1788460047233344e-08,-1.031939590074206e-08,1.031939590074206e-08,3.178846004722883e-08,3.178846004723109e-08,1.0319395900739804e-08,-1.031939590074206e-08,-3.17884600472356e-08,-8.180737232581146e-08,8.180737232581371e-08
-8.387479127834897e-09,8.387479127839409e-09,9.914199813910771e-08,6.707133849078804e-10,-6.707133849090085e-10,-9.914199813911335e-08,-9.91419981391111e-08,-6.707133849112648e-10,6.707133849056242e-10,9.914199813910771e-08,8.387479127840537e-09,-8.38747912783264e-09,4.898819247378828e-09,4.898819247376571e-09,6.369506185234615e-08,2.7681489918891274e-08,2.7681489918891274e-08,6.369506185234615e-08,6.369506185234615e-08,2.7681489918889017e-08,2.7681489918895787e-08,6.369506185234615e-08,4.898819247376571e-09,4.898819247374315e-09
6.369506185235066e-08,6.369506185235066e-08,4.898819247372059e-09,2.7681489918889017e-08,2.7681489918891274e-08,4.898819247374315e-09,4.898819247376571e-09,2.7681489918891274e-08,2.7681489918884504e-08,4.898819247374315e-09,6.369506185235066e-08,6.369506185235291e-08,9.914199813911335e-08,-9.914199813910884e-08,-8.387479127840537e-09,6.707133849056242e-10,-6.707133849112648e-10,8.387479127836024e-09,8.38747912783828e-09,-6.707133849112648e-10,6.707133849101367e-10,-8.387479127839409e-09,-9.914199813910771e-08,9.914199813910884e-08
-7.486777950990225e-09,7.486777950992482e-09,-1.0316679148130255e-07,-7.597275356291494e-10,7.59727535625765e-10,1.0316679148129804e-07,1.0316679148129804e-07,7.597275356280213e-10,-7.597275356325337e-10,-1.0316679148130255e-07,7.486777950987969e-09,-7.486777950987969e-09,-4.5522968591552954e-08,-4.5522968591552954e-08,-1.6878608742452316e-08,1.8135122123728464e-08,1.8135122123726208e-08,-1.6878608742454573e-08,-1.6878608742452316e-08,1.8135122123726208e-08,1.8135122123728464e-08,-1.6878608742454573e-08,-4.552296859155521e-08,-4.552296859155747e-08
1.6878608742450063e-08,1.6878608742454573e-08,4.5522968591552954e-08,-1.813512212372508e-08,-1.8135122123727336e-08,4.552296859155521e-08,4.5522968591552954e-08,-1.8135122123729592e-08,-1.813512212373185e-08,4.5522968591552954e-08,1.6878608742452316e-08,1.6878608742454573e-08,1.0316679148130255e-07,-1.0316679148129804e-07,7.486777950985714e-09,7.597275356325337e-10,-7.597275356280213e-10,-7.486777950987969e-09,-7.486777950990225e-09,-7.597275356280213e-10,7.59727535625765e-10,7.486777950987969e-09,-1.0316679148130029e-07,1.0316679148129804e-07
-5.224506253151062e-08,5.224506253151739e-08,6.214109753299152e-08,-4.1117512091578216e-09,4.11175120915895e-09,-6.214109753299603e-08,-6.214109753299378e-08,4.11175120915895e-09,-4.111751209162334e-09,6.214109753299152e-08,5.2245062531515135e-08,-5.2245062531508366e-08,-6.818413823399421e-08,-6.818413823399196e-08,1.150242809688674e-08,1.879312718952382e-08,1.879312718951931e-08,1.150242809688674e-08,1.150242809688674e-08,1.879312718951931e-08,1.8793127189521566e-08,1.150242809688674e-08,-6.818413823399646e-08,-6.818413823399872e-08
1.1502428096891254e-08,1.1502428096891254e-08,-6.818413823399646e-08,1.8793127189521566e-08,1.879312718951931e-08,-6.818413823399421e-08,-6.818413823399533e-08,1.8793127189521566e-08,1.879312718951931e-08,-6.818413823399421e-08,1.1502428096891254e-08,1.1502428096895767e-08,6.21410975329983e-08,-6.214109753299264e-08,-5.224506253151288e-08,-4.1117512091578216e-09,4.11175120915895e-09,5.224506253151288e-08,5.224506253151062e-08,4.11175120915895e-09,-4.1117512091578216e-09,-5.224506253151062e-08,-6.214109753299378e-08,6.214109753299603e-08
